"date","yuan_rolling_vol","rupee_rolling_vol","yen_rolling_vol","franc_rolling_vol","euro_rolling_vol","pound_rolling_vol"
2005-04-04,0,0.00110553674763331,0.00572863592671365,0.00770285546184372,0.00626058127722763,0.00529899126909058
2005-04-05,0,0.00102108724230722,0.00492581212594881,0.00691870771520745,0.00581165056396647,0.00510997349669952
2005-04-06,0,0.0010229826482938,0.00477911115196177,0.0069377249539326,0.00583587943739839,0.00511307224905482
2005-04-07,0,0.00101602340679439,0.00477779763885752,0.00697232512565617,0.00587659251940833,0.0050921485642568
2005-04-08,0,0.00101327307441093,0.00477311049612083,0.00699223053299605,0.00588087069867949,0.005105908025762
2005-04-11,0,0.00103143744752342,0.00449387585748263,0.00682723215661166,0.00583340389453597,0.00507818648034142
2005-04-12,0,0.00103386498710773,0.00453261322553507,0.00690715456802918,0.0058789630717188,0.00509740327299178
2005-04-13,0,0.00104026621275394,0.00486258269729544,0.00679563442152705,0.00588187211620887,0.00513831240984756
2005-04-14,0,0.00104026333612813,0.00502260925841128,0.00705389308184967,0.00602254991271316,0.00526064705962882
2005-04-15,0,0.0010401800537635,0.00500427263440277,0.00711357646905416,0.00601301177928744,0.00521102052411486
2005-04-18,0,0.00106474364983129,0.00489830434709987,0.0074613384243046,0.00622429873704576,0.00530951345055941
2005-04-19,0,0.00111432956896372,0.00475972272234457,0.00704634934239154,0.00587525548636696,0.00526616282707525
2005-04-20,0,0.0012223981409461,0.00460656625905082,0.00709499247197415,0.00588440430981984,0.00525472419499963
2005-04-21,0,0.00125000367591758,0.00459584836244798,0.00701250761904937,0.00587308960038899,0.00532685891441566
2005-04-22,0,0.00124531221747309,0.00493803927723749,0.00696762334917155,0.00580038565767483,0.00534088023530906
2005-04-25,0,0.0012662691993721,0.00459769988577812,0.00679143588827214,0.00570275800286465,0.00516744793082626
2005-04-26,0,0.00126632959106823,0.00454518825629438,0.00678265315050188,0.00569787361141718,0.00521591672034257
2005-04-27,0,0.00125707426824911,0.00446261797464814,0.00640769017565888,0.00544224324858962,0.00505072305573156
2005-04-28,0,0.00128314460218905,0.00440232248791021,0.00639522325125457,0.00542260495255647,0.00507708138407008
2005-04-29,0,0.00144913141506279,0.00500308413511551,0.00629600478080943,0.0053874404268192,0.00506648183425175
2005-05-02,0,0.00143188889673297,0.00501095407102263,0.00606837497478301,0.00510009543514481,0.00486937295724384
2005-05-03,0,0.00149819440597855,0.00500941233405942,0.00604793706994107,0.00507652727213485,0.00488544981328627
2005-05-04,0,0.00162072799672688,0.00486110519843096,0.00529268471597417,0.0042960428239753,0.00406472006454103
2005-05-05,0,0.00164121168280412,0.00479779956200077,0.00530199398382612,0.00424429052749915,0.00407898099858495
2005-05-06,0,0.00164393954238771,0.00490045619103166,0.00547387222737208,0.00448988825853945,0.0042817803035759
2005-05-09,0,0.00168977745616771,0.00475765959611488,0.00539221440409555,0.00436309421661464,0.0043612564922602
2005-05-10,0,0.00171654754551027,0.00472386942070543,0.00542557691412985,0.00436693134838353,0.00426886968049258
2005-05-11,0,0.00181347162848202,0.00474425147036519,0.00538112243138463,0.00445962431093843,0.00432039928836493
2005-05-12,0,0.001851287514178,0.00503978682193169,0.00551259093468106,0.00462706651540631,0.00432579028477381
2005-05-13,0,0.00186847420059258,0.00506778588144753,0.00545919638244295,0.00459869964022179,0.0043772539498622
2005-05-16,0,0.00185263710179044,0.00490860000540357,0.00537966442022969,0.0045423929135111,0.00461393476504701
2005-05-17,0,0.00185849884890436,0.00490657457665292,0.0053676575719347,0.00454988826521736,0.00460729769148199
2005-05-18,0,0.00185517943652488,0.00488249518289512,0.00536463982481144,0.00453738208773294,0.00459993069749857
2005-05-19,0,0.00185709094040463,0.00492702614392823,0.0053325729842676,0.00450212068352353,0.00459965089195749
2005-05-20,0,0.00190440538067198,0.00508971408805506,0.00547568311674293,0.00459525644465165,0.00466641191685823
2005-05-23,0,0.00195746420852638,0.00508448767603257,0.00541827768423462,0.00450381889168099,0.00459503958407939
2005-05-24,0,0.00195461978110125,0.00503367523488071,0.00524701238650455,0.00433954884623265,0.00457675852173811
2005-05-25,0,0.00194928936756727,0.00479365267828073,0.00523081378708926,0.00428082857524959,0.00447378815713511
2005-05-26,0,0.00195552332023614,0.00457574390641175,0.00502581051388225,0.00423269705894221,0.00444560434245244
2005-05-27,0,0.00194251154241896,0.00448555057837841,0.00463921101444096,0.00396866400507215,0.00422974486900948
2005-05-31,0,0.00212405820616337,0.00446255468644289,0.00415102822384428,0.00463824677795092,0.0039856341380842
2005-06-01,0,0.00213126307298697,0.00446534878611255,0.00421138540706921,0.00483523078189522,0.00381866079627023
2005-06-02,0,0.00208997925999254,0.00445284352662343,0.00410958991234798,0.00480701686536979,0.00382919195291294
2005-06-03,0,0.0021273150884471,0.00453872669173676,0.00407749968731338,0.00477345858331959,0.0037874570439399
2005-06-06,0,0.0021564750251296,0.00451875117139521,0.00424571595866407,0.00488281480794268,0.00390896219713854
2005-06-07,0,0.00215651156540826,0.00452475098365737,0.00424638368908888,0.00483840458838765,0.00415746609639558
2005-06-08,0,0.00217486282612531,0.00450383635311,0.00426344517197865,0.00493649923608136,0.00419038520483379
2005-06-09,0,0.00217486282612531,0.00461557170074788,0.00440764666447483,0.00508942586005987,0.00439524767828248
2005-06-10,0,0.00214688784432801,0.00484613136407255,0.00468973215855457,0.00518356466093073,0.00435622203484253
2005-06-13,0,0.0020396768736711,0.00445629831511814,0.00471933429433915,0.00525921301706942,0.00440022863318482
2005-06-14,0,0.00204223051265019,0.00447011971977145,0.00466281910054995,0.0052591338373314,0.00430448348066783
2005-06-15,0,0.00199942976206883,0.00448023645901551,0.00482651751722246,0.0053855663524577,0.00468912946293734
2005-06-16,0,0.00187587605323453,0.00443511763354282,0.00470269102255513,0.00527820278265102,0.00455262667147468
2005-06-17,0,0.00186296149192467,0.00439720631867515,0.00510095497679502,0.00591000968700774,0.0045776384760524
2005-06-20,0,0.00186482176874724,0.00441025158172886,0.00509240310884166,0.0059148324337564,0.00446678373675195
2005-06-21,0,0.00182458007816319,0.0046659095055219,0.00511847562365409,0.00590336091207294,0.0044352322104595
2005-06-22,0,0.00179527903507899,0.00468314929664372,0.00501126827314445,0.0058406623544136,0.00443359654574224
2005-06-23,0,0.00168062601413523,0.00469302102633052,0.00501886655101336,0.0058530468609784,0.00437824356251099
2005-06-24,0,0.00164549535869762,0.00448921117388476,0.00497467652459202,0.00581865238366436,0.00436439052387226
2005-06-27,0,0.00165737379001051,0.00444274493305141,0.00501152442855115,0.00592110036541388,0.00425094522848813
2005-06-28,0,0.00165491176854998,0.00448367011587747,0.00513354704385003,0.00598495152140207,0.00405708863404567
2005-06-29,0,0.0016584354171013,0.00450793528313136,0.00511559169445971,0.00599858639655871,0.0040950091762477
2005-06-30,0,0.00165709120369705,0.00457721652673064,0.00509484562763937,0.00598119992879548,0.00433233893569617
2005-07-01,0,0.00167576804936734,0.00467766837457212,0.00534306786782298,0.00626389251254464,0.00482457158006853
2005-07-05,0,0.0016559002095984,0.00456868604765267,0.00525743710305042,0.00622247759879788,0.0048761661819745
2005-07-06,0,0.00165212725447321,0.00449244832196653,0.00521655777130751,0.00619768366194446,0.00484514366442357
2005-07-07,0,0.00175341831004261,0.00444361632251503,0.00532744821805338,0.00619473017032167,0.00505830798754032
2005-07-08,0,0.00178648505243468,0.00443988846890597,0.00527410535028542,0.00618587229679591,0.0050363973562365
2005-07-11,0,0.0017825430665605,0.0045302879610514,0.00561802280329489,0.00653604211913795,0.00553500343695303
2005-07-12,0,0.00178828794647626,0.00478149445271794,0.00596597190623948,0.0068475221121043,0.00593817095518169
2005-07-13,0,0.00154342568821608,0.00507323345960526,0.00604504850228536,0.00628970224106176,0.0062284930431627
2005-07-14,0,0.00149214481373415,0.00504452328530642,0.00596248967341021,0.00606573387419355,0.00618295330879109
2005-07-15,0,0.00147120852193081,0.00502885625352756,0.00599038583460733,0.0060760942215937,0.00616657046635249
2005-07-18,0,0.0013553840032299,0.00511271193777931,0.0060466661373373,0.0060976916976759,0.00616520743857597
2005-07-19,0,0.00131032714143034,0.0050928695874505,0.00613547996719749,0.00614721185478505,0.00622245052456798
2005-07-20,0,0.00129688184712977,0.00505464160261253,0.0062143619494491,0.00619633006182324,0.0060595556825564
2005-07-21,0,0.00214253398545651,0.00724078331351957,0.00636843074349994,0.00625447993722228,0.00636942362471809
2005-07-22,0.00368556662369578,0.00263673768580458,0.00721554096637472,0.00629086942410172,0.00609070136742057,0.00623932932626498
2005-07-25,0.0036846145030349,0.00264432372246126,0.00712454381970232,0.00601664818551681,0.00595862670121008,0.00625263365837108
2005-07-26,0.00368477387932125,0.00259584115491107,0.00697757577407532,0.00591704621053583,0.00583673235024562,0.00617856907731957
2005-07-27,0.00368761877407662,0.00260798515765899,0.00696165786011392,0.00592939809587045,0.00587123892144805,0.00615140882410224
2005-07-28,0.00368551600115553,0.00260849212175736,0.00695845671965721,0.00605407205667276,0.00588512406308996,0.00603267932978093
2005-07-29,0.00368401290341389,0.00263461539046088,0.00693870939994834,0.00604505054481163,0.00587969578456014,0.00607347605139947
2005-08-01,0.00368327850498906,0.00262974660921962,0.0069234507056944,0.00596303178964491,0.0055017999683132,0.00615266015019697
2005-08-02,0.00368228190495832,0.00263249312167212,0.00704054358693118,0.00583834285863083,0.00528897655845255,0.00617314461747842
2005-08-03,0.00368407888492794,0.00263746947083475,0.00686154036660428,0.00616256696731706,0.00560679911574419,0.00624801841343326
2005-08-04,0.00368254173622131,0.00264802975919126,0.00684385625226907,0.00617409868362266,0.00563353133385663,0.00624761785713909
2005-08-05,0.00368342804153081,0.00263506014221342,0.00697270499623518,0.00621273409568637,0.00556742468411913,0.00625364161604223
2005-08-08,0.0036896617178815,0.00263662117443955,0.0069700020720798,0.00625041014278819,0.00556663752628817,0.00637053276078733
2005-08-09,0.00368836521461462,0.00262589595755933,0.00697099334579538,0.00620903079790319,0.00550928483278151,0.00635517334252812
2005-08-10,0.00368777280815619,0.00264594174089271,0.00734456882084144,0.0060314423451261,0.0053673404522023,0.00636377062357392
2005-08-11,0.00368545163619019,0.00264666614477159,0.00742779438807921,0.00625898306493797,0.00549230759633627,0.00651408695216689
2005-08-12,0.00368396091446082,0.00264759618875367,0.00736518375391683,0.00621709412741365,0.00549417334337986,0.00636363219279969
2005-08-15,0.00368326064763371,0.00263838509843088,0.00723505546849673,0.00593232438997139,0.0050972124190265,0.00593053429777684
2005-08-16,0.00368653990808132,0.00260245458401635,0.00723544388993029,0.00582639758907872,0.00505457452653212,0.00570835732834249
2005-08-17,0.00368614271119588,0.0025687307753402,0.00720265302344027,0.00584877813275573,0.0051467232876226,0.00572100302068103
2005-08-18,0.00368704275640885,0.00250317124347654,0.00738723147338143,0.00605965825537425,0.00547228417646848,0.00558758687978127
2005-08-19,0.00369144588739198,0.00248117667132948,0.00739044617279367,0.00607865812875822,0.0055041804793671,0.00553979827805238
2005-08-22,0.00369222672623828,0.00249847481397321,0.00751255518815475,0.00586087665177225,0.00529694536855137,0.00522694999406536
2005-08-23,0.00369003000571576,0.00248450315105817,0.00740601823953606,0.0055806390918289,0.00491774817420251,0.00489418708464832
2005-08-24,0.00368948746359657,0.00253150193895805,0.00720086600888653,0.00516372861591073,0.0046195529999066,0.00438981948700287
2005-08-25,0.00368924564860175,0.00256342023134237,0.00722693294150205,0.00545014957678717,0.00472422022480366,0.00443769748754014
2005-08-26,0.0036871231259478,0.0025592528959379,0.00721433471048168,0.00534009291914679,0.00463231299142743,0.00437869767536661
2005-08-29,0.00368627513233404,0.00277189406759028,0.00724360220447894,0.0055699295271098,0.00477590610982899,0.00444121566449162
2005-08-30,0.00368814257010647,0.00280094067956153,0.00708001980963415,0.00535594095772033,0.00466749521776224,0.00445269649736381
2005-08-31,0.00369067824961687,0.0027969782285457,0.00709203924681075,0.00571605749136214,0.00496385265370144,0.00464339492051274
2005-09-01,0.00368826393183737,0.00211733710318855,0.00531539374147423,0.00595922791101644,0.00514085689088169,0.00503112248352647
2005-09-02,0.00033596094082913,0.00163029258783777,0.00529905503320182,0.0060064835889596,0.00521893796028555,0.00503406954204104
2005-09-06,0.000337466920814606,0.00164550705198137,0.00518290788652496,0.00616976876105494,0.00528666661862159,0.00503561875770379
2005-09-07,0.000339483890624448,0.00164010604011178,0.00507834230175271,0.00615532197062174,0.00527466710646321,0.00501346069397466
2005-09-08,0.000335243351134562,0.00160373707277659,0.00514558059110115,0.00622418148433716,0.00531453747088671,0.00502814459618257
2005-09-09,0.000322669847690678,0.00160365765294847,0.00528601987005747,0.0060949989114297,0.00523835538335662,0.00496009510878435
2005-09-12,0.000325764806409754,0.00158093846745642,0.00531066697177506,0.00659574468879703,0.00571998652884624,0.00531403292480279
2005-09-13,0.000328679201686014,0.00158829987805031,0.00556943933313776,0.00655219566728624,0.0056573130513994,0.00525902180199594
2005-09-14,0.00033252549006354,0.00158464340603184,0.00548371715947167,0.00657196364180318,0.00566013594551511,0.00525788883591783
2005-09-15,0.00033046617051811,0.00156385718478388,0.00548757512853851,0.006424406558266,0.00540523973374638,0.00555451664257264
2005-09-16,0.000329183911367347,0.00154870663463542,0.00568941442757924,0.00642284422200857,0.00535112446307798,0.005567971177451
2005-09-19,0.000341179021718581,0.00154565054515548,0.00547646326233852,0.00636405320289366,0.00536425936026463,0.00553522096389852
2005-09-20,0.000315084131321598,0.00154634635128654,0.00548324852628237,0.00630354639465719,0.00534992009905294,0.00542140575339634
2005-09-21,0.000319503789046313,0.00154773631632835,0.00548069725328375,0.00634652656156458,0.005376939288509,0.00543312056151663
2005-09-22,0.000324308092507012,0.00154101844413165,0.00498028709276999,0.0064301565579908,0.00542941538385765,0.00570404968988744
2005-09-23,0.000308156811179279,0.0015271073291554,0.00486062073331685,0.00627043914280568,0.00532570147113234,0.00562908626806622
2005-09-26,0.000308780862452133,0.0015351366629654,0.0048062069714031,0.00628705496433555,0.00534309214611114,0.00556466791478277
2005-09-27,0.00030878156785336,0.00156511207364623,0.00496139264572323,0.00625005579715475,0.00528649617770963,0.0055749651147292
2005-09-28,0.000303240326745375,0.00156341623832443,0.00496316713101694,0.00625552647877516,0.00529080571556161,0.00557569555894026
2005-09-29,0.000303576023472507,0.00157574595294607,0.00497529639959432,0.00625431643988662,0.0052572037157937,0.00557565393120197
2005-09-30,0.000302686849549801,0.00157595670785912,0.00478594842488681,0.00620341784651907,0.00505432079027406,0.0055255063257901
2005-10-03,0.000285860450197985,0.00158691321117227,0.00494983251605078,0.0064233195291357,0.00547548431537957,0.00568644189341614
2005-10-04,0.000284388008790756,0.0016091397179355,0.00461517261037529,0.00633562823747517,0.00527514377485527,0.00560460057231355
2005-10-05,0.00026919739115276,0.00164888616415115,0.00477464172542233,0.0065003607388491,0.00539883131036941,0.00566733828082112
2005-10-06,0.000269122450417295,0.00160477429844433,0.00475114206758291,0.00697742402438056,0.00588058625228228,0.00572898603283283
2005-10-07,0.000269197704470258,0.00159177962953115,0.00466137297053002,0.00672761338953647,0.00576730740647415,0.00578468013581877
2005-10-11,0.000272042511576509,0.00245164744707154,0.00466853310376077,0.00680309718014202,0.00592851320217159,0.00585494110012484
